Date,NIFTY_Return_1D,NIFTY_Return_5D,NIFTY_Return_20D,NIFTY_SMA50,NIFTY_RSI
2017-09-12,0.008694739852208588,0.014152610137539323,0.03936339000784295,9889.93599609375,63.12458822824217
2017-09-13,-0.0013623236054590704,0.01644779312262168,0.029114257254559517,9899.2219921875,61.87820863349489
2017-09-14,0.0007242372812548137,0.015780542864049618,0.0191264090633938,9908.68798828125,62.30375132045242
2017-09-15,-0.00011889227256378643,0.015158894884468976,0.018300408702554227,9917.64400390625,62.180951128623136
2017-09-18,0.006712596042585561,0.014696089621561992,0.03209173218677375,9927.215,66.22777624686735
2017-09-19,-0.0005466118624873895,0.0053997553816378385,0.040310242205650715,9936.85,65.60799373493799
2017-09-20,-0.0006306363787978997,0.006136397084719691,0.03846179615583045,9944.25201171875,64.85431679254717
2017-09-21,-0.0018982067377479872,0.0034997702513333007,0.02734335352702355,9950.9690234375,62.52743515778941
2017-09-22,-0.01556031910231781,-0.011997540535175655,0.010890741962818362,9953.9350390625,47.50844515818149
2017-09-25,-0.009212875602266135,-0.027627031231033827,-0.0040553825462600335,9953.55302734375,41.283978322096715
2017-09-26,-0.00011137992205778602,-0.02720359200010858,0.007702104094692963,9953.25603515625,41.214322688444305
2017-09-27,-0.013751709466646389,-0.03997577937506702,-0.015038888020561081,9949.65203125,33.663133757414826
2017-09-28,0.003410132276660871,-0.03486995343674848,-0.015018319346431053,9948.48802734375,36.71693091408478
2017-09-29,0.002011415113154058,-0.017642886110377676,-0.018627764474407393,9946.26802734375,38.52080837606712
2017-10-03,0.007243159742390093,-0.0013268652526494673,-0.005381864093302213,9945.99203125,44.65149479028201
2017-10-04,0.005618985813175215,0.004396534531226237,-0.003747895335251439,9945.9850390625,48.93640042685276
2017-10-05,-0.0026425071639926134,0.01571016052307228,-0.0027732396944748494,9944.43103515625,47.0800964506179
2017-10-06,0.009202422785872022,0.021573454238831724,0.005015136378861973,9944.73404296875,53.655691066234155
2017-10-09,0.0009068212982741297,0.020447295692154643,0.0054304260149302674,9944.09603515625,54.264321425405804
2017-10-10,0.0028231956263296,0.015969389453065475,0.0010893800088715988,9944.02404296875,56.19486588915506
2017-10-11,-0.0032095987299651796,0.0070499360869620276,-0.010725202202977901,9943.4300390625,53.42603490498419
2017-10-12,0.011177047924897598,0.02100379131839336,0.0016966045527833096,9943.8160546875,60.670173376780255
2017-10-13,0.007037142143597297,0.018813190409085356,0.008015643434716502,9944.87205078125,64.4601790684261
2017-10-16,0.006235527378509298,0.024237227818796114,0.014421759485642616,9947.85904296875,67.47233695191002
2017-10-17,0.00035193420634405115,0.021713195709187172,0.008012389227658456,9952.2750390625,67.64007924135569
2017-10-18,-0.0023059945074831445,0.02263939278796334,0.006237939788998004,9955.1640234375,65.26433382007372
2017-10-19,-0.006297204164917303,0.004967058765722676,0.0005324261897832194,9956.94701171875,59.166911901016555
2017-10-23,0.00377466285828576,0.0017112858905885542,0.006219110672962547,9961.0730078125,61.47566292620572
2017-10-24,0.0022435859942857572,-0.0022627069057185034,0.024416903692108693,9967.066015625,62.82614235140283
2017-10-25,0.008586597606260904,0.005950433379449338,0.04282053529230101,9976.5680078125,67.52827160895544
2017-10-26,0.004706027201677676,0.01302048315259019,0.04784478596844455,9989.2280078125,69.80213499876021
2017-10-27,-0.002006032637116295,0.017395075508175317,0.0603240433133041,9999.80599609375,67.61824816021712
2017-10-30,0.00393300300838062,0.01755556420640869,0.060876571527394896,10009.1330078125,69.6210287385745
2017-10-31,-0.002735579151063039,0.012500328862871113,0.055850705629935105,10017.75599609375,66.526856705162
2017-11-01,0.010178727013297362,0.0140986363875224,0.058927937522186724,10029.81798828125,71.57511854703996
2017-11-02,-0.0015995589591015769,0.00773410173346023,0.05132672987251463,10043.2069921875,69.77607530739547
2017-11-03,0.0027533333189682097,0.012539917733780381,0.05701455131127897,10056.94599609375,71.11955584360297
2017-11-06,-6.698831021290097e-05,0.00850563370434032,0.04730599117564149,10068.9319921875,71.03659337297398
2017-11-07,-0.009725541625559164,0.001436880034265231,0.03618074239769742,10078.79400390625,60.079629047802584
2017-11-08,-0.004540996818999998,-0.013155462801111018,0.02857159012794419,10086.601015625,55.79437842418024
2017-11-09,0.0005629156585715833,-0.011018017568157124,0.03246438556262521,10096.8590234375,56.20945623390329
2017-11-10,0.0012416205767800115,-0.012508969146137305,0.022319797220428095,10105.606015625,57.16537640806551
2017-11-13,-0.009378235734008311,-0.02170435844678742,0.005655301859900819,10111.74701171875,48.53630906681197
2017-11-14,-0.0037506868204679744,-0.015801778242579112,-0.004325153989112707,10115.99099609375,45.599516739525335
2017-11-15,-0.00672940994209803,-0.017965435708472866,-0.011373389718415283,10120.095,40.84247028406731
2017-11-16,0.009557197007243445,-0.009137709808253125,0.00038198492527197203,10125.34599609375,48.93535385170642
2017-11-17,0.006740214824151325,-0.0036961165136726315,0.013507035132689804,10132.693984375,53.78323150014502
2017-11-20,0.0014732575363192169,0.0072176199666313945,0.011183315904847113,10140.0709765625,54.800125273522525
2017-11-21,0.0027333793542905216,0.013773073118617196,0.011677478083382375,10147.91298828125,56.70622973885476
2017-11-22,0.00149119420929833,0.022163361945116034,0.004560330352428865,10154.63798828125,57.755728067828954
2017-11-23,0.0006236712756650942,0.013118284833206983,0.0004785664268420753,10159.7519921875,58.21266303147438
2017-11-24,0.003957018510689636,0.010317455946142973,0.00645646314665016,10165.96,61.09015337851665
2017-11-27,0.000948016707878141,0.009787576617307892,0.0034639738614663518,10172.21900390625,61.7720181672485
2017-11-28,-0.0028174108723719726,0.0041977367588781345,0.003381633428441777,10177.91599609375,58.488498518699885
2017-11-29,-0.0008630645657047298,0.0018371155699226094,-0.007585862297064372,10182.08,57.48332240212732
2017-11-30,-0.013005125084696312,-0.011808208267906739,-0.018923041855744227,10183.66,44.95640513149011
2017-12-01,-0.010242946252702612,-0.02578518971566357,-0.03163838271346564,10183.27298828125,38.02013573810052
2017-12-04,0.0005878594150563465,-0.02613572796824226,-0.0310042108290447,10183.38998046875,38.599653922535644
2017-12-05,-0.0009380168349337747,-0.024300282056845313,-0.022405509279850855,10186.46697265625,37.98892218897478
2017-12-06,-0.007328380957675518,-0.030613938530086426,-0.02514287100824175,10189.89697265625,33.52958986971795
2017-12-07,0.012206229598028528,-0.0058523754851872445,-0.013798689226831362,10195.8009765625,45.02100357478232
2017-12-08,0.009732773998600175,0.014211957232238559,-0.005435087012861217,10206.398984375,52.20313441276007
2017-12-11,0.0055134947345070184,0.019204660462590395,0.009515919669917494,10217.46498046875,55.76292438393563
2017-12-12,-0.007953654423696332,0.012047576470733512,0.005256983027065898,10226.49599609375,49.95146115169536
2017-12-13,-0.004609326378225087,0.01481970427678414,0.007402650913054476,10233.165,46.92371323908194
2017-12-14,0.005802972930222028,0.008399914664728225,0.003656438911867621,10239.908984375,50.93714316055166
2017-12-15,0.007915489872025061,0.0065850293749274424,0.004828113939766343,10248.79998046875,55.86770608203177
2017-12-18,0.005371011056540809,0.00644239385792833,0.008738924626775058,10256.9809765625,58.90912415778094
2017-12-19,0.007166424768379365,0.021781887587481563,0.013198520323797869,10266.46998046875,62.62965001876977
2017-12-20,-0.001815888030940238,0.024649389547252376,0.00985277864202061,10275.01498046875,61.10897513674368
2017-12-21,-0.00037345038892977467,0.01835723436986525,0.008846460170310433,10284.12498046875,60.78270629088275
2017-12-22,0.0050477664720738336,0.015459802095178166,0.009942520260026955,10292.05697265625,63.609822041271464
2017-12-26,0.003669112741827796,0.01374082541210453,0.012688068021273757,10299.33796875,65.56292617475324
2017-12-27,-0.003869344347908643,0.0026330189782513003,0.011619777729563019,10304.5359765625,61.78317665137953
2017-12-28,-0.0012248513571480046,0.0032266899027486584,0.011253470909581287,10309.40498046875,60.59685683233349
2017-12-29,0.005039158869532878,0.008658792593715825,0.029741251588643047,10315.8019921875,63.68268905741596
2018-01-02,-0.008403999578242116,-0.004841304173020089,0.03165448801670823,10321.715,55.79527716830791
2018-01-03,9.576525840304662e-05,-0.008384352151877716,0.031147115135395254,10326.88201171875,55.86179975994045
2018-01-04,0.0058985376343401175,0.0013392564580703148,0.03820322730585812,10332.82400390625,59.86817849500094
2018-01-05,0.005145248428569005,0.007725709897226096,0.05124899393864446,10338.09400390625,63.03839590395579
2018-01-08,0.006132296831134809,0.008821769905086763,0.044940777763188056,10343.69,66.45688281361237
2018-01-09,0.0012613794869653638,0.018655053632753216,0.036173997286536475,10349.96900390625,67.13434914491502
2018-01-10,-0.0004512366915013777,0.018097900688031743,0.030027386985637783,10355.34,66.61537044358445
2018-01-11,0.0017870242895141608,0.013936523622246622,0.0401409929549299,10361.6580078125,67.68045647541172
2018-01-12,0.00282125996474325,0.0115922089198357,0.04790564020533106,10366.4730078125,69.3461528886389
2018-01-15,0.005645388385020489,0.01110265819961942,0.04774145920947981,10372.8280078125,72.41810008141583
2018-01-16,-0.003826227138756466,0.005965046094998483,0.03553578935112389,10377.78701171875,67.45610327160728
2018-01-17,0.008233261943837888,0.014705292084693067,0.03848391815064378,10384.52201171875,71.90064225228511
2018-01-18,0.002637073177355065,0.015566302543113197,0.03381372793058102,10393.85900390625,73.17472406750757
2018-01-19,0.007183155709762357,0.019983634435342346,0.04313398743564778,10405.69,76.33117577778191
2018-01-22,0.006562824007838586,0.02091415063094204,0.05037215410125295,10418.835,78.80290000718247
2018-01-23,0.010714741469905364,0.03581625006468303,0.05629469125250175,10434.07400390625,82.10937569976815
2018-01-24,0.00020749430668232094,0.027570915525946038,0.05265156910221713,10451.295,82.16800659861046
2018-01-25,-0.001474797886974577,0.02335678937089769,0.055181983235230936,10468.956015625,80.15686391509533
2018-01-29,0.005487978197707966,0.021634390216071386,0.06227392661451692,10489.20302734375,81.92695289201946
2018-01-30,-0.0072549052294663685,0.007609763986268447,0.04927974262751289,10505.90103515625,72.65007602939905
2018-01-31,-0.001986505865481769,-0.005052464340715712,0.056070558794958814,10520.783046875,70.3191466146862
2018-02-01,-0.000979334267002474,-0.006233051540230905,0.054935286558042806,10535.1460546875,69.14368682300272
2018-02-02,-0.023264327729431322,-0.027918748139664662,0.024350754840026134,10543.8200390625,48.44636691215277
2018-02-05,-0.00874020111347329,-0.041674204849647234,0.010199993303898758,10550.3050390625,43.32176248040872
2018-02-06,-0.015778279553294694,-0.04990206668374153,-0.011799165441474524,10553.2950390625,35.98603022804238
2018-02-07,-0.0020527044686019513,-0.04996508703004199,-0.01507002018308734,10555.0350390625,35.16493859288772
2018-02-08,0.009559251691416026,-0.039943247705540474,-0.005205939026797335,10558.58103515625,41.80995610631792
2018-02-09,-0.011525115565078292,-0.028404496511161725,-0.01842515363539665,10560.2750390625,36.85821036736094
2018-02-12,0.008110971654893273,-0.01188761192787724,-0.013247513165593916,10563.84404296875,42.00402781409915
2018-02-14,-0.0036860086221209842,0.00025246023146707763,-0.022403602686595803,10569.3310546875,40.38040679251504
2018-02-15,0.004247217640005241,0.006566934569558702,-0.014480717398262177,10577.80505859375,43.09958842459165
2018-02-16,-0.00883791146104973,-0.011775699692004982,-0.03116730293573866,10584.2960546875,39.08760842509436
2018-02-19,-0.0070701582851038225,-0.007321871769587318,-0.04054725056623831,10589.4990625,36.209439410426924
2018-02-20,-0.001734371321447492,-0.017016495588130676,-0.04904217602218974,10595.825078125,35.52330879359883
2018-02-21,0.003576097765586983,-0.009851554768089965,-0.0518639081787976,10600.440078125,38.122371512016514
2018-02-22,-0.0014186170381128571,-0.015437845971030262,-0.06324602683645897,10602.78107421875,37.47471734531016
2018-02-23,0.010435590678416817,0.0037073180758384616,-0.053666804556422476,10606.1570703125,44.88226764480921
2018-02-26,0.008726467454819975,0.01967540382566635,-0.04399875010167331,10613.0060546875,50.24593984227534
2018-02-27,-0.0026741826897078713,0.018715436349154624,-0.05175919694881259,10620.233046875,48.669285270952415
2018-02-28,-0.005822290104475547,0.00917527011627417,-0.050390805280356554,10625.048046875,45.34220892464332
2018-03-01,-0.0032879533476946055,0.0072861021352281785,-0.05162913171864347,10627.5500390625,43.542502390458615
2018-03-05,-0.009513929416818057,-0.012601236079675449,-0.05973102759556381,10626.95203125,38.76376033946937
2018-03-06,-0.010580287725753812,-0.03149978471071413,-0.047520549777681054,10622.67302734375,34.29850768215384
2018-03-07,-0.00927383024977435,-0.03790868335929809,-0.04803330212266421,10616.87302734375,30.966962885604573
2018-03-08,0.008710700361544088,-0.023844735039989073,-0.024346877753435137,10612.9200390625,37.09071282098685
2018-03-09,-0.001542645765246653,-0.02213542371852628,-0.02384821377720525,10607.59703125,36.46835367946555
2018-03-12,0.019023530088059015,0.006038390710237707,-0.01469711913197802,10605.3950390625,48.03104603125763
2018-03-13,0.0005228873803659884,0.017328059065297552,-0.002687778077613334,10604.11703125,48.31478639622233
2018-03-14,-0.001529629691374823,0.025280198378499597,-0.012225110593230393,10602.77703125,47.497382542845486
2018-03-15,-0.004874698450260895,0.011471640202378452,-0.013403612525042075,10599.36603515625,44.89463311866705
2018-03-16,-0.01592640973139836,-0.0030996074021604203,-0.033222664584419914,10594.4250390625,37.667555773587786
2018-03-19,-0.009896900659531527,-0.031392171719964,-0.03425560033466768,10587.44603515625,34.05704364366953
2018-03-20,0.002981856935879268,-0.029011639309347692,-0.024478799399519136,10579.83703125,36.026974373426604
2018-03-21,0.003052086486265315,-0.024556030797798556,-0.019801395977962266,10571.7650390625,38.07226729275348
2018-03-22,-0.003988084980675044,-0.023686952541448147,-0.027189377203263754,10561.588046875,36.42837210300849
2018-03-23,-0.011537625281148767,-0.019332778662955796,-0.03704724044701391,10548.80904296875,32.124118548397135
2018-03-26,0.013262645068574441,0.0036060520221907755,-0.03435303623298691,10538.778046875,40.69814648158971
2018-03-27,0.005281003483202706,0.005906629418903631,-0.037651355381244755,10529.43705078125,43.783643482462686
2018-03-28,-0.006917631084606968,-0.004091460543807379,-0.04174598197213575,10518.0860546875,40.77504383494793
2018-04-02,0.009699675438319622,0.009594879229590347,-0.026784888295396048,10507.4910546875,46.307706794973534
2018-04-03,0.0032511600254110373,0.024699836481782533,-0.02039993090150194,10498.38205078125,48.07561169517824
2018-04-04,-0.011381123413860439,-0.0002220982773309954,-0.022246603381657182,10485.1790625,42.75158409566041
2018-04-05,0.019425574859986305,0.01384504299247169,0.007405458021318534,10475.3420703125,52.34229744333577
2018-04-06,0.0006246125727966678,0.02154497462397509,0.01747054525716285,10464.08005859375,52.62247725295272
2018-04-09,0.004621743176794313,0.01640747056269065,0.013346078752733748,10452.343046875,54.74392141192504
2018-04-10,0.002206341580816895,0.01534895070766229,0.01715096997849752,10438.71404296875,55.7668868481127
2018-04-11,0.0014324199692374862,0.028508944044833617,-0.0004078146737191979,10425.33705078125,56.4565645386475
2018-04-12,0.003983815001590951,0.012929593754025692,0.0030498935384477566,10413.11705078125,58.401954725742186
2018-04-13,0.002098666456015641,0.014421774520258834,0.006694831007389546,10400.12103515625,59.43423899957383
2018-04-16,0.004556037037927396,0.014355427421523403,0.016235210147355073,10389.69501953125,61.66309702818676
2018-04-17,0.001932932196645476,0.014078703675887372,0.034678233389534796,10380.11501953125,62.606097257082084
2018-04-18,-0.002132964212026689,0.010468295128544858,0.04279170768630647,10370.301015625,60.8246830543294
2018-04-19,0.0037145036812440413,0.010197244393798544,0.043553434277317615,10366.39501953125,62.80531486289348
2018-04-20,-0.00011831183431687542,0.007962349333319851,0.04025502126363212,10364.34501953125,62.69618223713506
2018-04-23,0.0019547797489403163,0.005352271536207542,0.04646186957784426,10366.0740234375,63.81482602186163
2018-04-24,0.0028011576629851653,0.006223460032703576,0.06164200186305857,10368.82701171875,65.41828406173697
2018-04-25,-0.00412647089076601,0.0042132591582999535,0.04342262313874601,10368.701015625,61.110225827630046
2018-04-26,0.0044699661676110836,0.004969097041307657,0.042580814052166405,10371.9580078125,63.87408313467372
2018-04-27,0.007016519558704637,0.012140230533852048,0.057209487942224024,10375.00900390625,67.76416118444195
2018-04-30,0.004400344691688707,0.014610656060999094,0.051660805614828,10379.77798828125,69.96389101289314
2018-05-02,-0.0019833421447520427,0.009769811540869977,0.046173724225231805,10383.228984375,67.71124150481498
2018-05-03,-0.003582686660562606,0.010321183661527122,0.05442616590377347,10387.77599609375,63.72759443656201
2018-05-04,-0.0057492884485150775,4.240005658240342e-05,0.028386957892751585,10392.57298828125,57.86527695729618
2018-05-07,0.00915875968262192,0.0021698040399436014,0.03715788504585915,10399.67498046875,63.57988310198494
2018-05-08,0.00021462411343375898,-0.002006621021880872,0.03260803499737586,10406.08197265625,63.705248020129744
2018-05-09,0.0022299717349214543,0.002206594581661392,0.032632381966641866,10413.26197265625,65.05160626291828
2018-05-10,-0.0023413789407356056,0.003455114419746552,0.02874100908939048,10417.77197265625,62.427292724226966
2018-05-11,0.00839357787271755,0.017728910131142195,0.033259512115139334,10422.24998046875,67.48026336977753
2018-05-14,9.217542682682378e-06,0.008501666686108855,0.0311050905626038,10427.2959765625,67.4854781312248
2018-05-15,-0.0004395462191344457,0.007842076379402041,0.025977480815840392,10433.4759765625,66.93427198889661
2018-05-16,-0.005624036826737067,-5.5911627263816044e-05,0.018239158427120428,10439.1309765625,60.165798107939914
2018-05-17,-0.005437005165795927,-0.00315862940889744,0.01486766326843103,10445.60798828125,54.46415684523573
2018-05-18,-0.008078463600931896,-0.019441966351270046,0.002943653896475551,10452.55099609375,47.32671512657419
2018-05-21,-0.007521440524559053,-0.02682614555377849,-0.004482145602341836,10459.80099609375,41.86958063098895
2018-05-22,0.0019017372016476575,-0.024546667806999878,-0.004534847384837337,10465.6819921875,43.62625190490051
2018-05-23,-0.010093348388598211,-0.028930929914174897,-0.01733502350793914,10469.7519921875,37.19031882605946
2018-05-24,0.008005484296034426,-0.015805983772865795,-0.005363977878175885,10471.6009765625,44.156111441044466
2018-05-25,0.00868385840031305,0.0008257521117964739,-0.0011913404184655807,10475.1669921875,50.60650759246125
2018-05-28,0.007873532851907061,0.016350204162817406,-0.0003413123583478894,10480.7219921875,55.65176930239744
2018-05-29,-0.005178444790938985,0.00916791856884891,-0.009874881491419463,10486.18498046875,51.869548630317844
2018-05-30,-0.0017821556488181178,0.017640827670303283,-0.009675285821787005,10494.56896484375,50.60158111820521
2018-05-31,0.011475105468772284,0.021143614328644977,0.005290435354475376,10507.40697265625,57.75047083978669
2018-06-01,-0.0037210912532843476,0.008585432675050741,0.007341152761754621,10518.843984375,54.941916259613755
2018-06-04,-0.006329368754912523,-0.0056275009871926684,-0.008119079837618393,10528.308984375,50.46315951437594
2018-06-05,-0.003325926459519235,-0.00377581887090217,-0.01163013084159159,10537.8769921875,48.25137532070257
2018-06-06,0.0086376570355291,0.006623183128235066,-0.005311059110772343,10551.60900390625,53.88550602137305
2018-06-07,0.007833594520176401,0.002999140062169392,0.0048336270191029485,10564.36298828125,58.35237616499701
2018-06-08,-6.493276828523076e-05,0.006679960547467445,-0.0035950223823624228,10576.03298828125,58.30156929164218
2018-06-11,0.0017923877528847054,0.01490804867220219,-0.0018182790861848153,10589.49798828125,59.35355779362674
2018-06-12,0.005182133323169635,0.023571761897290378,0.003795646253435647,10602.118984375,62.31876745964696
2018-06-13,0.0012773935299743577,0.0161025207561738,0.010762453579389764,10614.35298828125,63.038267403258125
2018-06-14,-0.0044811397339686865,0.0036867483646645383,0.011733888163406814,10627.9459765625,58.79182284062512
2018-06-15,0.000892889170515776,0.00464816397930945,0.020884432121241137,10637.79697265625,59.37640132684007
2018-06-18,-0.00165012762557748,0.0011958351368031028,0.026923788717368335,10647.16197265625,57.74461539685196
2018-06-19,-0.008277838793689818,-0.0122107581339157,0.016489982326468366,10653.783984375,50.29040981798996
2018-06-20,0.005751355755517995,-0.0077970644028236835,0.03276018619791743,10661.17998046875,54.63582118113062
2018-06-21,-0.0028731945983977436,-0.006194475092394902,0.02161434759323222,10667.65896484375,52.16826404493995
2018-06-22,0.007517852262492797,0.00038357635981611793,0.0204333942252779,10674.92294921875,57.55449826295091
2018-06-25,-0.005488841206131911,-0.0034629569313664454,0.006904501690150777,10680.5599609375,52.84078993164517
2018-06-26,0.0006225529680423669,0.00548064686750438,0.012775957457497045,10685.3759765625,53.30534858784463
2018-06-27,-0.009076853461448153,-0.009343571176091525,0.005374873011494863,10687.82998046875,46.1609915441745
2018-06-28,-0.007712275637441368,-0.014151251317633395,-0.013696788504230284,10689.08796875,41.15914275104517
2018-06-29,0.011823497741172861,-0.009938209138882215,0.0016921531987530436,10692.06796875,50.02973842890939
2018-07-02,-0.005319993003655044,-0.009770116350531155,0.002709677253375453,10693.93296875,46.58634265141208
2018-07-03,0.003997315147197256,-0.006430405137649919,0.01007726654145058,10696.23697265625,49.38997255389248
2018-07-04,0.006542116977213297,0.009230278725792518,0.00797873555832962,10699.34798828125,53.691260146852024
2018-07-05,-0.0018709913642785958,0.015171298462691718,-0.001727247911676888,10702.9319921875,52.312967689542134
2018-07-06,0.0021303184376380013,0.005446047525380138,0.0004643538579551798,10706.02900390625,53.76557215272145
2018-07-09,0.007449420253147654,0.01835367208600691,0.006113887068947443,10709.241015625,58.53253137614868
2018-07-10,0.008693492612951825,0.02311700112570403,0.009628501213807539,10713.3990234375,63.32077119614188
2018-07-11,9.589665783638068e-05,0.016564629902964922,0.008437150121779036,10718.0040234375,63.371451727560846
2018-07-12,0.006841280560560881,0.025437819048117483,0.019906495113640954,10724.87501953125,66.88690257122553
2018-07-13,-0.0003900686380828855,0.02285881292632519,0.01859916541222728,10732.88802734375,66.49237035864905
2018-07-16,-0.0074463674542162295,0.007735187436394231,0.012685361829582797,10737.31501953125,59.30379921832228
2018-07-17,0.006510119262449043,0.005553888390920081,0.0277859103910727,10743.12001953125,63.03809140753463
2018-07-18,-0.002507220612614547,0.0029365646902759224,0.01934640058332393,10747.89501953125,60.71247129880361
2018-07-19,-0.0021265599790679657,-0.005996496912539895,0.020109672925058053,10752.706015625,58.73807222760453
2018-07-20,0.00484622644956767,-0.0007895701934017563,0.017404657497211096,10756.78001953125,61.78184974145347
2018-07-23,0.006770976309698584,0.013523125571574202,0.029946694185667422,10762.34302734375,65.61665564004349
2018-07-24,0.00447008770495505,0.011468879796150633,0.03390698437830131,10768.99203125,67.92064006001112
2018-07-25,-0.0002065513528324292,0.013801784261286087,0.043162058634745204,10776.8100390625,67.69390708146784
2018-07-26,0.0031710209025781477,0.01918392665999402,0.05460333896572234,10786.50203125,69.38332456644133
2018-07-27,0.009944194803553685,0.024354635638383915,0.05264457920439458,10800.141015625,73.99122083635436
2018-07-30,0.0036530340643325943,0.02118223727982138,0.06214050576945551,10816.1980078125,75.46648758089697
2018-07-31,0.0032642813495284972,0.01995636898684494,0.06136502073891248,10832.59400390625,76.74072097076738
2018-08-01,-0.0009069523785937283,0.01924184291344777,0.05351022607313616,10850.911015625,75.56259147375775
2018-08-02,-0.008945726168478219,0.006930985285495073,0.0460429493999861,10865.52802734375,64.97629956289245
2018-08-03,0.010324829240302646,0.007310484083944635,0.05459653778185758,10880.641015625,70.13103717182923
2018-08-06,0.0023149606664707445,0.005967534562154375,0.049221793209440534,10894.61,71.16630169519914
2018-08-07,0.00020642534254866618,0.0029014392913748743,0.04039372402315644,10909.7330078125,71.26217404971814
2018-08-08,0.005316306199962151,0.009148419990895551,0.04582448455582999,10926.446015625,73.68906683725658
2018-08-09,0.001807877319869089,0.020098357099303632,0.04059619639225054,10941.13701171875,74.48244832676797
2018-08-10,-0.003591776841080363,0.006047126654247892,0.037263210921149925,10955.8030078125,69.96066981007141
2018-08-13,-0.006452600726191027,-0.002753081157662818,0.0383017418714362,10970.3480078125,62.6308835016942
2018-08-14,0.006987615029830696,0.004008043696550612,0.03879431981727155,10987.1869921875,66.67625665053049
2018-08-16,-0.004376857779749166,-0.005672506140829703,0.036847269663653925,11001.19498046875,62.1091258331962
2018-08-17,0.0075274326228431665,4.34190473574958e-06,0.046878317158449034,11015.24298828125,66.35838470626524
2018-08-20,0.007061438877143944,0.010696005949516696,0.04918619053975615,11030.92498046875,69.80506182034067
2018-08-21,0.00165779129785526,0.01894638316491637,0.04385758728207678,11046.603984375,70.57269123476996
2018-08-23,0.0010240870610727093,0.01291203362181026,0.040276461311352874,11061.4019921875,71.06290274835976
2018-08-24,-0.0022145337355118366,0.015111906196199731,0.03818717295858787,11075.40998046875,68.40643497607289
2018-08-27,0.011668203138797129,0.019283847639648632,0.046980953301242634,11093.08798828125,73.92503459827509
2018-08-28,0.003981355027167455,0.016166381717055867,0.04079944376280942,11111.503984375,75.51497385693457
2018-08-29,-0.003969809547642367,0.010457267448092278,0.032894469511791646,11129.345,70.85708450692519
2018-08-30,-0.0012915424723947133,0.00811981651054361,0.028204094984149997,11148.6719921875,69.36399314079134
2018-08-31,0.00031688436681198695,0.010677453236182188,0.029463591240493914,11166.84099609375,69.53340451464318
2018-09-03,-0.00840292715423141,-0.009374020938050287,0.030027426983180394,11183.66599609375,60.047902599623185
2018-09-04,-0.00535727264157837,-0.018588422312263098,0.014039504501627498,11197.635,54.944883984014766
2018-09-05,-0.0037628889968090995,-0.018384538708938636,0.007890559406675157,11211.925,51.642939857322574
2018-09-06,0.005223530144531363,-0.011980972218633035,0.012946208358080913,11227.28,55.61544465281381
2018-09-07,0.0045245444601755835,-0.007825040933607252,0.012148437500000053,11245.633984375,58.78988011494202
2018-09-10,-0.013029485041085365,-0.01245429510116336,-0.002842074623380153,11262.613984375,48.07773886766385
2018-09-11,-0.013166488710376734,-0.020207790477186682,-0.012423990550767705,11274.07798828125,40.208644855985966
2018-09-12,0.0073001453488372725,-0.009327373811487183,0.0012460991678224786,11288.33,45.46788663686224
2018-09-14,0.012779338401883056,-0.0018809380836930512,0.007004800016943369,11304.63599609375,53.272905561857485
2018-09-17,-0.011936413868727347,-0.01823693095225698,-0.0006411745941150571,11316.79298828125,46.493673410402245
2018-09-18,-0.008687975159851424,-0.013918327710620404,-0.01672511469389537,11327.37599609375,42.32248714936783
2018-09-19,-0.003949922395540484,-0.004708783222591384,-0.027476390211439772,11336.60998046875,40.55648557236759
2018-09-21,-0.00812241056873042,-0.019947473017178585,-0.03697212548788453,11342.41396484375,37.138238587456364
2018-09-24,-0.015767535507102526,-0.04757188719224292,-0.053126382713517994,11342.81697265625,31.613222640705658
2018-09-25,0.009122472156029238,-0.027272510354639512,-0.0423678457928407,11345.19998046875,37.33062426435467
2018-09-26,-0.0012333817079910325,-0.01995767123935266,-0.054580320644954994,11345.81197265625,36.877619305130054
2018-09-27,-0.006898080420062014,-0.022858448741278403,-0.06482516465583332,11344.9849609375,34.36873463063796
2018-09-28,-0.004290539347394984,-0.01908350652125479,-0.06512629853766627,11344.85697265625,32.880673845719954
2018-10-01,0.007122269255513958,0.0037291803532093493,-0.05725027500528346,11344.86197265625,37.683367869475745
2018-10-03,-0.01363060666494631,-0.01890229380938213,-0.07039510294936002,11342.41796875,32.81021448972706
2018-10-04,-0.023852830796859514,-0.04112158829715218,-0.0848791171507427,11335.2609765625,26.45161375007214
2018-10-05,-0.026681114672028716,-0.060222874970943474,-0.10449811461375036,11321.3859765625,21.542412383167573
2018-10-08,0.003063031253653259,-0.05328237906200439,-0.09836240215506675,11306.65197265625,23.25632454720082
2018-10-09,-0.004541918611438267,-0.06424697842066784,-0.10712154427039733,11289.98697265625,22.47007753366634
2018-10-10,0.015440154906845027,-0.0366680073331338,-0.09741912987672452,11276.54896484375,30.974545852824292
2018-10-11,-0.021553257346415555,-0.034398623428544495,-0.10521408799094722,11257.8959765625,26.53185835237666
2018-10-12,0.02323964183406524,0.015126308151849122,-0.07220376522702099,11241.778984375,36.82655941228099
2018-10-15,0.003819527333492445,0.015891902186053075,-0.07540966597490739,11225.63798828125,38.3900938974132
2018-10-16,0.006872770511296089,0.027540901237406157,-0.08080191221436683,11210.20298828125,41.2199566916842
